"simscenarios","lambda.scenario","scenario","phi1.obs","phi1.true","phiad.obs","phiad.true","fec.obs","fec.true","det.abund","det.MR","det.prod","lambda"
10,"Decreasing",19,0.514379578195916,0.32,0.239511770019036,0.25,1.37974328193758,2.175,"M","L","L","L"
10,"Decreasing",16,0.405426688832265,0.24,0.380238141851859,0.39,1.39888554467171,2.325,"M","L","L","L"
10,"Decreasing",6,0.171862041595123,0.16,0.784918927309465,0.79,1.02178259743371,1.05,"M","L","L","L"
10,"Decreasing",9,0.477508725815153,0.31,0.325592346824508,0.35,1.32116928602636,1.95,"M","L","L","L"
10,"Decreasing",23,0.378414873248794,0.2,0.388516138977725,0.4,1.45636063560588,2.725,"M","L","L","L"
10,"Decreasing",10,0.458747425165757,0.23,0.274825488919122,0.29,1.48519938351356,2.9,"M","L","L","L"
10,"Decreasing",13,0.763367337930835,0.88,0.301500145449144,0.3,0.855056615766768,0.75,"M","L","L","L"
10,"Decreasing",7,0.528939189485099,0.28,0.15427057901793,0.16,1.47202416265994,2.8,"M","L","L","L"
11,"Decreasing",20,0.297995747468119,0.17,0.513133456872688,0.52,1.41443801308773,2.475,"H","L","L","L"
11,"Decreasing",15,0.559351479704079,0.61,0.437477514805517,0.45,0.901911509962001,0.825,"H","L","L","L"
11,"Decreasing",18,0.360732853017378,0.18,0.407781032021512,0.43,1.49557577884925,2.875,"H","L","L","L"
11,"Decreasing",21,0.635903585314961,0.61,0.323689376947677,0.35,1.00656565201975,1,"H","L","L","L"
11,"Decreasing",17,0.696162777545639,0.71,0.300973137684741,0.32,0.940743787080317,0.9,"H","L","L","L"
11,"Decreasing",1,0.225005956482006,0.15,0.647702153161279,0.66,1.3237922395088,1.95,"H","L","L","L"
11,"Decreasing",16,0.417343985235354,0.24,0.360710960383882,0.39,1.40417642801641,2.325,"H","L","L","L"
11,"Decreasing",4,0.240565153667584,0.22,0.693649601511543,0.7,1.07900572655136,1.175,"H","L","L","L"
11,"Decreasing",6,0.16796100006346,0.16,0.785333808962233,0.79,1.02319024226079,1.05,"H","L","L","L"
11,"Decreasing",12,0.501107542092974,0.58,0.530387532308617,0.54,0.825055965830588,0.7,"H","L","L","L"
11,"Decreasing",22,0.617565838935225,0.42,0.15413664866379,0.19,1.28615488873024,1.825,"H","L","L","L"
11,"Decreasing",5,0.479181449905644,0.63,0.632598539129212,0.64,0.662278173103658,0.5,"H","L","L","L"
11,"Decreasing",14,0.585717767121828,0.36,0.159208617825148,0.2,1.35537266011108,2.1,"H","L","L","L"
11,"Decreasing",24,0.733682613368313,0.64,0.1256016832048,0.14,1.11304822093055,1.275,"H","L","L","L"
11,"Decreasing",19,0.5123365097265,0.32,0.244664062788691,0.25,1.36466304887894,2.175,"H","L","L","L"
11,"Decreasing",2,0.178027874788814,0.1,0.68761165034321,0.7,1.42580752383238,2.475,"H","L","L","L"
11,"Decreasing",23,0.387549765199812,0.2,0.37421839562029,0.4,1.45016936745355,2.725,"H","L","L","L"
11,"Decreasing",3,0.259007014397975,0.17,0.623984207003889,0.64,1.30927741821417,1.875,"H","L","L","L"
11,"Decreasing",9,0.460973892797447,0.31,0.345453038971088,0.35,1.32155094156006,1.95,"H","L","L","L"
11,"Decreasing",13,0.794368027111232,0.88,0.282612380806076,0.3,0.846939737918945,0.75,"H","L","L","L"
11,"Decreasing",25,0.548806490913601,0.31,0.159315388246841,0.16,1.43259633075459,2.575,"H","L","L","L"
11,"Decreasing",11,0.773775635969631,0.91,0.326193826756998,0.33,0.795092406711044,0.675,"H","L","L","L"
11,"Decreasing",8,0.774395949004731,0.8,0.184788377518271,0.18,0.987060077752364,0.975,"H","L","L","L"
11,"Decreasing",10,0.455998845311294,0.23,0.265037610527348,0.29,1.4974997230407,2.9,"H","L","L","L"
11,"Decreasing",7,0.534839044315612,0.28,0.150103266371366,0.16,1.45639394684273,2.8,"H","L","L","L"
12,"Decreasing",4,0.241493462268994,0.22,0.698903611349283,0.7,1.06908070765274,1.175,"L","M","L","L"
12,"Decreasing",17,0.675325888726886,0.71,0.322374530326234,0.32,0.940930831148215,0.9,"L","M","L","L"
12,"Decreasing",22,0.59454894852558,0.42,0.190257166293712,0.19,1.28035914521783,1.825,"L","M","L","L"
12,"Decreasing",18,0.352399917979785,0.18,0.424073323173602,0.43,1.47830016222173,2.875,"L","M","L","L"
12,"Decreasing",5,0.462491851742555,0.63,0.643483527592809,0.64,0.662452904177648,0.5,"L","M","L","L"
12,"Decreasing",23,0.365842864372694,0.2,0.401644837586832,0.4,1.4697053691365,2.725,"L","M","L","L"
12,"Decreasing",1,0.221669571820232,0.15,0.655599082966142,0.66,1.32150106380488,1.95,"L","M","L","L"
12,"Decreasing",6,0.162864697007681,0.16,0.792650540203585,0.79,1.02701359414253,1.05,"L","M","L","L"
12,"Decreasing",2,0.169197248298924,0.1,0.705160514790765,0.7,1.41338649339595,2.475,"L","M","L","L"
12,"Decreasing",13,0.770437450387595,0.88,0.300449858299039,0.3,0.852469256816685,0.75,"L","M","L","L"
12,"Decreasing",14,0.562597205158568,0.36,0.19689295352508,0.2,1.36218105387172,2.1,"L","M","L","L"
12,"Decreasing",3,0.249671617394133,0.17,0.635070594854009,0.64,1.30912998095037,1.875,"L","M","L","L"
12,"Decreasing",24,0.714998185765167,0.64,0.139330863556459,0.14,1.12892155082597,1.275,"L","M","L","L"
12,"Decreasing",19,0.507617593699188,0.32,0.255041048239667,0.25,1.3697948422701,2.175,"L","M","L","L"
12,"Decreasing",21,0.606381600752785,0.61,0.351601249590848,0.35,0.996343724872055,1,"L","M","L","L"
12,"Decreasing",20,0.290296803989873,0.17,0.521995714253586,0.52,1.4375999717957,2.475,"L","M","L","L"
12,"Decreasing",8,0.778091551859848,0.8,0.184162232800019,0.18,0.991156419109003,0.975,"L","M","L","L"
12,"Decreasing",7,0.521362593674255,0.28,0.171929022650115,0.16,1.46611399496875,2.8,"L","M","L","L"
12,"Decreasing",10,0.452766254572139,0.23,0.287190648008828,0.29,1.47518457667042,2.9,"L","M","L","L"
12,"Decreasing",9,0.462482438525826,0.31,0.348923688595685,0.35,1.31727129002827,1.95,"L","M","L","L"
12,"Decreasing",25,0.543567252256748,0.31,0.165186414358949,0.16,1.44862155714487,2.575,"L","M","L","L"
12,"Decreasing",11,0.758547048494867,0.91,0.334878140909701,0.33,0.802550899790384,0.675,"L","M","L","L"
12,"Decreasing",16,0.403580555423923,0.24,0.391651483782015,0.39,1.38141235049587,2.325,"L","M","L","L"
12,"Decreasing",15,0.571946595834081,0.61,0.439204663549667,0.45,0.895781773012496,0.825,"L","M","L","L"
12,"Decreasing",12,0.497144231657194,0.58,0.537477339425614,0.54,0.826208798465246,0.7,"L","M","L","L"
13,"Decreasing",4,0.233578655424982,0.22,0.701509505171229,0.7,1.08036924871891,1.175,"M","M","L","L"
13,"Decreasing",1,0.220917126375339,0.15,0.657854807716366,0.66,1.31978665977815,1.95,"M","M","L","L"
13,"Decreasing",23,0.37175621007138,0.2,0.396101919477651,0.4,1.46855632546827,2.725,"M","M","L","L"
13,"Decreasing",19,0.502726938788052,0.32,0.263339986176785,0.25,1.36460496260456,2.175,"M","M","L","L"
13,"Decreasing",6,0.165998923229872,0.16,0.789401175460092,0.79,1.03943777920311,1.05,"M","M","L","L"
13,"Decreasing",5,0.472778977835662,0.63,0.6360054262403,0.64,0.664637597165084,0.5,"M","M","L","L"
13,"Decreasing",2,0.17751626309124,0.1,0.694842681031008,0.7,1.41278112670436,2.475,"M","M","L","L"
13,"Decreasing",3,0.255027777621949,0.17,0.62831164492683,0.64,1.31789419863846,1.875,"M","M","L","L"
13,"Decreasing",11,0.749525499380739,0.91,0.329499730626134,0.33,0.816950336458082,0.675,"M","M","L","L"
13,"Decreasing",20,0.294114455756281,0.17,0.522102576097742,0.52,1.41402063571716,2.475,"M","M","L","L"
13,"Decreasing",9,0.466231603914461,0.31,0.33570014189665,0.35,1.32271681752669,1.95,"M","M","L","L"
13,"Decreasing",7,0.535177273743944,0.28,0.146830049533962,0.16,1.47071356518018,2.8,"M","M","L","L"
13,"Decreasing",17,0.689653933776829,0.71,0.309540528316992,0.32,0.940652426190256,0.9,"M","M","L","L"
13,"Decreasing",10,0.447794605941758,0.23,0.291925078870821,0.29,1.47653934511701,2.9,"M","M","L","L"
13,"Decreasing",8,0.77250599706327,0.8,0.188253411444983,0.18,0.988329706634356,0.975,"M","M","L","L"
13,"Decreasing",24,0.72842038386256,0.64,0.135417619334912,0.14,1.11311884946261,1.275,"M","M","L","L"
13,"Decreasing",22,0.583630443569076,0.42,0.200461773918969,0.19,1.28784770402206,1.825,"M","M","L","L"
13,"Decreasing",18,0.354148102657414,0.18,0.419748687801245,0.43,1.48653705156916,2.875,"M","M","L","L"
13,"Decreasing",25,0.546901496793398,0.31,0.168324867394456,0.16,1.43520265540462,2.575,"M","M","L","L"
13,"Decreasing",14,0.564051887753325,0.36,0.199704253275954,0.2,1.34899507660954,2.1,"M","M","L","L"
13,"Decreasing",12,0.48574704565189,0.58,0.545811344914177,0.54,0.82481386512053,0.7,"M","M","L","L"
13,"Decreasing",15,0.544418087368899,0.61,0.460273584061106,0.45,0.899502994038452,0.825,"M","M","L","L"
13,"Decreasing",16,0.406109801335974,0.24,0.38738016719782,0.39,1.38264790119012,2.325,"M","M","L","L"
13,"Decreasing",21,0.601933906917697,0.61,0.358461481031418,0.35,0.994593497550639,1,"M","M","L","L"
13,"Decreasing",13,0.767147856247313,0.88,0.303557078399697,0.3,0.850409600510986,0.75,"M","M","L","L"
14,"Decreasing",3,0.244431858296596,0.17,0.644688677706633,0.64,1.3084866246448,1.875,"L","H","L","L"
14,"Decreasing",23,0.366083944673966,0.2,0.401041812575817,0.4,1.47514359790162,2.725,"L","H","L","L"
14,"Decreasing",10,0.446309636017016,0.23,0.287164488079207,0.29,1.48647390066902,2.9,"L","H","L","L"
14,"Decreasing",2,0.175633463047624,0.1,0.692844539183084,0.7,1.42818849843718,2.475,"L","H","L","L"
14,"Decreasing",1,0.218520878925531,0.15,0.663155182002247,0.66,1.3154984876782,1.95,"L","H","L","L"
14,"Decreasing",11,0.757444588403503,0.91,0.327440198712521,0.33,0.812607824676983,0.675,"L","H","L","L"
14,"Decreasing",18,0.347738060710799,0.18,0.432810825243826,0.43,1.47631079666442,2.875,"L","H","L","L"
14,"Decreasing",20,0.29472688936947,0.17,0.514261523202785,0.52,1.42534769790005,2.475,"L","H","L","L"
14,"Decreasing",8,0.783925926179917,0.8,0.180453991697213,0.18,0.984124946721419,0.975,"L","H","L","L"
14,"Decreasing",19,0.508632082203512,0.32,0.253062625769055,0.25,1.36538457910786,2.175,"L","H","L","L"
14,"Decreasing",24,0.714972026164625,0.64,0.1421960910595,0.14,1.12749121644672,1.275,"L","H","L","L"
14,"Decreasing",17,0.671856355162688,0.71,0.326008908764658,0.32,0.942399925025881,0.9,"L","H","L","L"
14,"Decreasing",9,0.453407585574176,0.31,0.349785868865807,0.35,1.33224791629294,1.95,"L","H","L","L"
14,"Decreasing",25,0.544902859646157,0.31,0.16965538273119,0.16,1.43865012355251,2.575,"L","H","L","L"
14,"Decreasing",4,0.245852792725025,0.22,0.691723910375971,0.7,1.07954202889577,1.175,"L","H","L","L"
14,"Decreasing",21,0.610708058507508,0.61,0.346567482839816,0.35,0.99880028142478,1,"L","H","L","L"
14,"Decreasing",15,0.549162424745919,0.61,0.453269849064924,0.45,0.908121632273644,0.825,"L","H","L","L"
14,"Decreasing",14,0.555791203359188,0.36,0.209863939337141,0.2,1.35557662576604,2.1,"L","H","L","L"
14,"Decreasing",22,0.586057758722629,0.42,0.196203157743589,0.19,1.29656294478741,1.825,"L","H","L","L"
14,"Decreasing",16,0.402295900301279,0.24,0.385943406069754,0.39,1.4005219594091,2.325,"L","H","L","L"
14,"Decreasing",12,0.494701223850646,0.58,0.540904963427494,0.54,0.815335979696973,0.7,"L","H","L","L"
14,"Decreasing",13,0.768518619575665,0.88,0.303905132882076,0.3,0.849516202709258,0.75,"L","H","L","L"
14,"Decreasing",7,0.528897190103415,0.28,0.160055410403192,0.16,1.46572933125227,2.8,"L","H","L","L"
14,"Decreasing",6,0.16251969965577,0.16,0.794686945947567,0.79,1.020059697614,1.05,"L","H","L","L"
14,"Decreasing",5,0.479039730137839,0.63,0.637037997219605,0.64,0.662746186557336,0.5,"L","H","L","L"
15,"Decreasing",11,0.759956255940545,0.91,0.321919417398483,0.33,0.807310828825375,0.675,"H","H","L","L"
15,"Decreasing",22,0.58985718112887,0.42,0.195846661933657,0.19,1.28449823368561,1.825,"H","H","L","L"
15,"Decreasing",1,0.222195875253524,0.15,0.656312041441935,0.66,1.31866826624189,1.95,"H","H","L","L"
15,"Decreasing",4,0.238722988917295,0.22,0.695604328025411,0.7,1.07625904964708,1.175,"H","H","L","L"
15,"Decreasing",10,0.44808957116738,0.23,0.289715624988114,0.29,1.48944877243843,2.9,"H","H","L","L"
15,"Decreasing",23,0.376906897141915,0.2,0.39018213528302,0.4,1.45979869587911,2.725,"H","H","L","L"
15,"Decreasing",25,0.54067721493564,0.31,0.167958973625646,0.16,1.44138931487239,2.575,"H","H","L","L"
15,"Decreasing",2,0.173255424145778,0.1,0.696865757112792,0.7,1.41268689607035,2.475,"H","H","L","L"
15,"Decreasing",16,0.397867852796855,0.24,0.383277896234965,0.39,1.41415233238973,2.325,"H","H","L","L"
15,"Decreasing",15,0.555299563255022,0.61,0.444654619782227,0.45,0.909019213807051,0.825,"H","H","L","L"
15,"Decreasing",8,0.768213830270792,0.8,0.183086508830877,0.18,1.0052527813491,0.975,"H","H","L","L"
15,"Decreasing",6,0.163400205976543,0.16,0.791338908786009,0.79,1.02363688575693,1.05,"H","H","L","L"
15,"Decreasing",5,0.463548467080556,0.63,0.644400693596931,0.64,0.658145298441206,0.5,"H","H","L","L"
15,"Decreasing",17,0.676345631993799,0.71,0.315147451961146,0.32,0.949196930757129,0.9,"H","H","L","L"
15,"Decreasing",9,0.453338735090732,0.31,0.350502783935973,0.35,1.32546603740825,1.95,"H","H","L","L"
15,"Decreasing",7,0.531624828896456,0.28,0.153239627086902,0.16,1.47213677270494,2.8,"H","H","L","L"
15,"Decreasing",3,0.245813020072365,0.17,0.639763882871938,0.64,1.30786568999233,1.875,"H","H","L","L"
15,"Decreasing",21,0.598066758865531,0.61,0.353967102915358,0.35,1.00351833304135,1,"H","H","L","L"
15,"Decreasing",20,0.289950849322776,0.17,0.520235596472546,0.52,1.43260399990734,2.475,"H","H","L","L"
15,"Decreasing",19,0.501422526596097,0.32,0.258570391437827,0.25,1.37339371804179,2.175,"H","H","L","L"
15,"Decreasing",14,0.559259664332471,0.36,0.200125097518123,0.2,1.35289467172929,2.1,"H","H","L","L"
15,"Decreasing",24,0.713838206702055,0.64,0.142039812514946,0.14,1.12326435960684,1.275,"H","H","L","L"
15,"Decreasing",13,0.76096377122952,0.88,0.308434271338599,0.3,0.847657259161572,0.75,"H","H","L","L"
15,"Decreasing",12,0.492277474265624,0.58,0.535951196503347,0.54,0.821386373084829,0.7,"H","H","L","L"
15,"Decreasing",18,0.348841252041743,0.18,0.429535564701129,0.43,1.482702263097,2.875,"H","H","L","L"
16,"Decreasing",4,0.474900210652927,0.22,0.441813753466976,0.7,1.08199384732011,1.175,"L",NA,"L","L"
16,"Decreasing",3,0.374640829841679,0.17,0.465208696006869,0.64,1.3427427132149,1.875,"L",NA,"L","L"
16,"Decreasing",5,0.576172953221093,0.63,0.57252806928234,0.64,0.660102387602221,0.5,"L",NA,"L","L"
16,"Decreasing",25,0.370236241207214,0.31,0.421721265720923,0.16,1.44185193165863,2.575,"L",NA,"L","L"
16,"Decreasing",14,0.440725037391201,0.36,0.355587669255606,0.2,1.37265676774547,2.1,"L",NA,"L","L"
16,"Decreasing",2,0.339613545936258,0.1,0.455862243855045,0.7,1.43100580488841,2.475,"L",NA,"L","L"
16,"Decreasing",15,0.60101782732839,0.61,0.412545818347886,0.45,0.899322785891735,0.825,"L",NA,"L","L"
16,"Decreasing",9,0.407661936856755,0.31,0.409958392856965,0.35,1.32634073318816,1.95,"L",NA,"L","L"
16,"Decreasing",23,0.356484237918371,0.2,0.413293306495839,0.4,1.4644120685884,2.725,"L",NA,"L","L"
16,"Decreasing",6,0.392540630580907,0.16,0.558981093970095,0.79,1.03617238834234,1.05,"L",NA,"L","L"
16,"Decreasing",21,0.597035715830009,0.61,0.357856336080566,0.35,0.997246045576548,1,"L",NA,"L","L"
16,"Decreasing",11,0.565994648999861,0.91,0.489279078467931,0.33,0.806059670302746,0.675,"L",NA,"L","L"
16,"Decreasing",12,0.60209471606961,0.58,0.456287449320737,0.54,0.81591179449141,0.7,"L",NA,"L","L"
16,"Decreasing",10,0.422555344471766,0.23,0.328280845087514,0.29,1.48222907058411,2.9,"L",NA,"L","L"
16,"Decreasing",24,0.524453294132529,0.64,0.366412815758015,0.14,1.11498854266837,1.275,"L",NA,"L","L"
16,"Decreasing",16,0.381608269158973,0.24,0.420517955347237,0.39,1.37734417717311,2.325,"L",NA,"L","L"
16,"Decreasing",13,0.595735730220337,0.88,0.443444152386091,0.3,0.859394223101625,0.75,"L",NA,"L","L"
16,"Decreasing",19,0.426104604947022,0.32,0.372994265936191,0.25,1.35829400374175,2.175,"L",NA,"L","L"
16,"Decreasing",7,0.412486147424758,0.28,0.331924377002192,0.16,1.46690808298402,2.8,"L",NA,"L","L"
16,"Decreasing",20,0.374947029748471,0.17,0.402211928322921,0.52,1.41942597585837,2.475,"L",NA,"L","L"
16,"Decreasing",1,0.337424881693654,0.15,0.502951789703363,0.66,1.31909542980793,1.95,"L",NA,"L","L"
16,"Decreasing",17,0.582395765585149,0.71,0.409662708930967,0.32,0.943844363067231,0.9,"L",NA,"L","L"
16,"Decreasing",22,0.419263103674449,0.42,0.419302398708413,0.19,1.28161250191002,1.825,"L",NA,"L","L"
16,"Decreasing",8,0.52548794943307,0.8,0.438679863456956,0.18,0.983192715062815,0.975,"L",NA,"L","L"
16,"Decreasing",18,0.384573734118649,0.18,0.365562468955158,0.43,1.48373393952954,2.875,"L",NA,"L","L"
17,"Decreasing",20,0.294351083705977,0.17,0.519548932438886,0.52,1.41340446420102,2.475,"L","L","M","L"
17,"Decreasing",11,0.773999845023058,0.91,0.328234810838702,0.33,0.797259078662699,0.675,"L","L","M","L"
17,"Decreasing",9,0.476993063101751,0.31,0.321734705276825,0.35,1.32457233840997,1.95,"L","L","M","L"
17,"Decreasing",4,0.247727842758374,0.22,0.687397309773407,0.7,1.08226804025601,1.175,"L","L","M","L"
17,"Decreasing",25,0.556380286210642,0.31,0.148834240192127,0.16,1.44430836104948,2.575,"L","L","M","L"
17,"Decreasing",12,0.481260803202466,0.58,0.548488497666473,0.54,0.826994248727688,0.7,"L","L","M","L"
17,"Decreasing",3,0.256768029077481,0.17,0.629031019713443,0.64,1.29934595052413,1.875,"L","L","M","L"
17,"Decreasing",24,0.732608979405384,0.64,0.129636695569587,0.14,1.11761581581842,1.275,"L","L","M","L"
17,"Decreasing",1,0.219022956677885,0.15,0.658718562143912,0.66,1.33132281095139,1.95,"L","L","M","L"
17,"Decreasing",21,0.605897847196401,0.61,0.349557632432799,0.35,0.998193852872064,1,"L","L","M","L"
17,"Decreasing",14,0.554660613230617,0.36,0.208091983588463,0.2,1.35633715072272,2.1,"L","L","M","L"
17,"Decreasing",7,0.52602293721313,0.28,0.16102956364633,0.16,1.47286478471695,2.8,"L","L","M","L"
17,"Decreasing",2,0.176459670297142,0.1,0.693784376009124,0.7,1.41321091920291,2.475,"L","L","M","L"
17,"Decreasing",13,0.774380396502527,0.88,0.292183234411307,0.3,0.858619826855988,0.75,"L","L","M","L"
17,"Decreasing",16,0.406393749019337,0.24,0.379287671766115,0.39,1.39409517537909,2.325,"L","L","M","L"
17,"Decreasing",10,0.457013867748807,0.23,0.271313626347404,0.29,1.48987868296831,2.9,"L","L","M","L"
17,"Decreasing",8,0.804776826496408,0.8,0.160385235898438,0.18,0.98430120434707,0.975,"L","L","M","L"
17,"Decreasing",5,0.48031474402022,0.63,0.634876850487815,0.64,0.656959087584481,0.5,"L","L","M","L"
17,"Decreasing",17,0.687971317710045,0.71,0.310863761273907,0.32,0.938827680730188,0.9,"L","L","M","L"
17,"Decreasing",19,0.522842175179844,0.32,0.227641536409928,0.25,1.3829275632474,2.175,"L","L","M","L"
17,"Decreasing",6,0.163026626133767,0.16,0.791226729894237,0.79,1.02632164098165,1.05,"L","L","M","L"
17,"Decreasing",18,0.349401192568763,0.18,0.428542274509642,0.43,1.48310952710926,2.875,"L","L","M","L"
17,"Decreasing",22,0.596469647825501,0.42,0.184727118459246,0.19,1.29013097712764,1.825,"L","L","M","L"
17,"Decreasing",15,0.568161770638304,0.61,0.437515512144503,0.45,0.899498880480926,0.825,"L","L","M","L"
17,"Decreasing",23,0.378702234963424,0.2,0.385322851912034,0.4,1.45809635793815,2.725,"L","L","M","L"
18,"Decreasing",10,0.454845143440881,0.23,0.275992895059934,0.29,1.48646562021787,2.9,"M","L","M","L"
18,"Decreasing",19,0.526994654468254,0.32,0.225559993435944,0.25,1.37168908777823,2.175,"M","L","M","L"
18,"Decreasing",4,0.236787722796007,0.22,0.700345326033895,0.7,1.07725158820805,1.175,"M","L","M","L"
18,"Decreasing",11,0.76720293656219,0.91,0.331597860557613,0.33,0.805187962643847,0.675,"M","L","M","L"
18,"Decreasing",14,0.575580793072167,0.36,0.185070219101403,0.2,1.34976574835587,2.1,"M","L","M","L"
18,"Decreasing",3,0.249662897954662,0.17,0.641349232609721,0.64,1.30313771092039,1.875,"M","L","M","L"
18,"Decreasing",25,0.563817527263018,0.31,0.141155659230391,0.16,1.43668180921751,2.575,"M","L","M","L"
18,"Decreasing",17,0.685474113264777,0.71,0.313349014548362,0.32,0.94494390858998,0.9,"M","L","M","L"
18,"Decreasing",8,0.787491973341229,0.8,0.179415339097394,0.18,0.986178953885418,0.975,"M","L","M","L"
18,"Decreasing",15,0.563925202321931,0.61,0.44509129679857,0.45,0.896864079909406,0.825,"M","L","M","L"
18,"Decreasing",6,0.168880302186934,0.16,0.786849881905931,0.79,1.0183024904839,1.05,"M","L","M","L"
18,"Decreasing",18,0.358647073296302,0.18,0.414624154160377,0.43,1.48485898834562,2.875,"M","L","M","L"
18,"Decreasing",12,0.502182373841666,0.58,0.531963085314914,0.54,0.822939496612462,0.7,"M","L","M","L"
18,"Decreasing",22,0.594339329464664,0.42,0.179363357896515,0.19,1.30778154791327,1.825,"M","L","M","L"
18,"Decreasing",9,0.476505292223431,0.31,0.321865590947578,0.35,1.32817139237352,1.95,"M","L","M","L"
18,"Decreasing",5,0.469145915446712,0.63,0.637743597119135,0.64,0.668898794390698,0.5,"M","L","M","L"
18,"Decreasing",16,0.415560798817253,0.24,0.370299171668642,0.39,1.39808245482175,2.325,"M","L","M","L"
18,"Decreasing",21,0.603044951646325,0.61,0.347466159415895,0.35,1.01046039274628,1,"M","L","M","L"
18,"Decreasing",24,0.740848159283386,0.64,0.120139532997435,0.14,1.11359568298352,1.275,"M","L","M","L"
